0.158,0.178,0.198,0.218,0.238,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.502,0.522,0.542,0.562,0.582,0.602,0.622,0.642,0.662,0.682,0.702,0.722,0.742,0.762,0.782,0.802,0.822,0.842,0.862,0.882,0.902,0.922,0.942,0.962,0.982,1.004,1.024,1.044,1.064,1.084,1.104,1.124,1.144,1.164,1.184,1.204,1.224,1.244,1.264,1.284,1.304,1.324,1.344,1.364,1.384,1.404,1.424,1.444,1.464,1.484,1.504,1.524,1.544,1.564,1.584,1.604,1.624,1.644,1.664,1.684,1.704,1.724,1.744,1.764,1.784,1.804,1.824,1.844,1.864,1.884,1.904,1.924,1.944,1.964,1.984,2.006,2.028,2.05,2.072,2.094,2.116,2.138,2.16,2.182,2.204,2.226,2.248,2.27,2.292,2.314,2.336,2.358,2.38,2.402,2.424,2.446,2.468,2.49,2.512,2.534,2.556,2.578,2.6,2.622,2.644,2.666,2.688,2.71,2.732,2.754,2.776,2.798,2.82,2.842,2.864,2.886,2.908,2.93,2.952,2.974,2.996,3.018,3.04,3.062,3.084,3.106,3.128,3.15,3.172,3.194,3.216,3.238,3.26,3.282,3.304,3.326,3.348,3.37,3.392,3.414,3.436,3.458,3.48,3.502,3.524,3.546,3.568,3.59,3.612,3.634,3.656,3.678,3.7,3.722,3.744,3.766,3.788,3.81,3.832,3.854,3.876,3.898,3.92,3.942,3.964,3.986,4.008,4.03,4.052,4.074,4.096,4.118,4.14,4.162,4.184,4.206,4.228,4.25,4.272,4.294,4.316,4.338,4.36,4.382,4.404,4.426,4.448,4.47,4.492,4.514,4.536,4.558,4.58,4.602,4.624,4.646,4.668,4.69,4.712,4.734,4.756,4.778,4.8,4.822,4.844,4.866,4.888,4.91,4.932,4.954,4.976,4.998,5.02,5.042,5.064,5.086,5.108,5.13,5.152,5.174,5.196,5.218,5.24,5.262,5.284,5.306,5.328,5.35,5.372,5.394,5.416,5.438,5.46,5.482,5.504,5.526,5.548,5.57,5.592,5.614,5.636,5.658,5.68,5.702,5.724,5.746,5.768,5.79,5.812,5.834,5.856,5.878,5.9,5.922,5.944,5.966,5.988,6.01,6.032,6.054,6.076,6.098,6.12,6.142,6.164,6.186,6.208,6.23,6.252,6.274,6.296,6.318,6.34,6.362,6.384,6.406,6.428,6.45,6.472,6.494,6.516,6.538,6.56,6.582,6.604,6.626,6.648,6.67,6.692,6.714,6.736
-1.8335,-1.8335,-1.8335,-1.8335,-1.8335,-1.8335,-1.8335,-1.8335,-1.8335,-1.8335,-1.8335,-1.83374,-1.83398,-1.83423,-1.83459,-1.83423,-1.8335,-1.83264,-1.83203,-1.83154,-1.83105,-1.83069,-1.8302,-1.82996,-1.82971,-1.82959,-1.8291,-1.82776,-1.82654,-1.82544,-1.82446,-1.82336,-1.82251,-1.82153,-1.8208,-1.82007,-1.81836,-1.81653,-1.8147,-1.81299,-1.8114,-1.80994,-1.80823,-1.80676,-1.80408,-1.80176,-1.79932,-1.79688,-1.79468,-1.79248,-1.78931,-1.78589,-1.78259,-1.77942,-1.77649,-1.77319,-1.76917,-1.76501,-1.76099,-1.75708,-1.75305,-1.74805,-1.74316,-1.73828,-1.73352,-1.72803,-1.72217,-1.71655,-1.71094,-1.70459,-1.69788,-1.69128,-1.68457,-1.67688,-1.66931,-1.66187,-1.65344,-1.64514,-1.63672,-1.6272,-1.6178,-1.60864,-1.59814,-1.58789,-1.57739,-1.56616,-1.55493,-1.54333,-1.53113,-1.51904,-1.50623,-1.49316,-1.47876,-1.46313,-1.44775,-1.43164,-1.41504,-1.39832,-1.38049,-1.36279,-1.34509,-1.32727,-1.30933,-1.29138,-1.27344,-1.25525,-1.23706,-1.21906,-1.2019,-1.18469,-1.1673,-1.14984,-1.13293,-1.11652,-1.10004,-1.0835,-1.06677,-1.0506,-1.03497,-1.01929,-1.00348,-0.987549,-0.971863,-0.957031,-0.942078,-0.927002,-0.912476,-0.898438,-0.885254,-0.872253,-0.859619,-0.847717,-0.835632,-0.824493,-0.813416,-0.802155,-0.790802,-0.780518,-0.77002,-0.759369,-0.748749,-0.738953,-0.729004,-0.718811,-0.708282,-0.698883,-0.689209,-0.67926,-0.669067,-0.659698,-0.687744,-0.678345,-0.668945,-0.6604,-0.652344,-0.644287,-0.63623,-0.628174,-0.620972,-0.614258,-0.607544,-0.60083,-0.594116,-0.587402,-0.580688,-0.573975,-0.567627,-0.562256,-0.556885,-0.551514,-0.546143,-0.540771,-0.5354,-0.530029,-0.524658,-0.519287,-0.513916,-0.508545,-0.503174,-0.497803,-0.49292,-0.488892,-0.484863,-0.480835,-0.476807,-0.472778,-0.46875,-0.464722,-0.460693,-0.456665,-0.452637,-0.448608,-0.44458,-0.440552,-0.436523,-0.432495,-0.428467,-0.424438,-0.42041,-0.416382,-0.412354,-0.408325,-0.404297,-0.400269,-0.39624,-0.392212,-0.389404,-0.386719,-0.384033,-0.381348,-0.378662,-0.375977,-0.373291,-0.370605,-0.36792,-0.365234,-0.362549,-0.359863,-0.357178,-0.354492,-0.351807,-0.349121,-0.346436,-0.34375,-0.341064,-0.338379,-0.335693,-0.333008,-0.330322,-0.327637,-0.324951,-0.322266,-0.31958,-0.316895,-0.314209,-0.311523,-0.308838,-0.306152,-0.303467,-0.300781,-0.298096,-0.29541,-0.292725,-0.290039,-0.287354,-0.284668,-0.281982,-0.279297,-0.276611,-0.273926,-0.27124,-0.268555,-0.265869,-0.263184,-0.260498,-0.257812,-0.255127,-0.252441,-0.249756,-0.24707,-0.244385,-0.241699,-0.239014,-0.236328,-0.233643,-0.230957,-0.228271,-0.225586,-0.2229,-0.220215,-0.217529,-0.214966,-0.213623,-0.21228,-0.210938,-0.209595,-0.208252,-0.206909,-0.205566,-0.204224,-0.202881,-0.201538,-0.200195,-0.198853,-0.19751,-0.196167,-0.194824,-0.193481,-0.192139,-0.190796,-0.189453,-0.18811,-0.186768,-0.185425,-0.184082,-0.182739,-0.181396,-0.180054,-0.178711,-0.177368,-0.176025,-0.174683,-0.17334,-0.171997,-0.170654,-0.169312,-0.167969,-0.166626
